pathway	A011.337.951	A011.796.405	A065.688.849	A139.426.047	A257.868.269	A290.419.594	A328.260.254	A328.607.302	A475.161.163	A510.125.355	A517.753.353	A519.936.442	A603.130.471	A603.362.293	A627.062.688	A674.187.094	A712.481.521	A742.300.741	A750.812.113	A866.438.792	A896.860.089	A912.362.107	A912.836.594	A929.187.519	Pathway	Pathway1	Pathway2
ko04922	0.00244464912350842	0.00209117996721126	0.0025433341387215	0.0020901777818509	0.00239302578625856	0.00231353171794991	0.00238332113643003	0.00216125743059929	0.00249678250618585	0.00242334528900402	0.00233937028718208	0.00242968805094933	0.0025252488923542	0.00224697121962547	0.00237766500296039	0.00241633789502777	0.00237410410101473	0.00221087877646579	0.00245058495538769	0.00229527725515087	0.00218116665036136	0.00240858344394073	0.00227249564246825	0.00258707436346155	Glucagon signaling pathway	Organismal Systems	Endocrine system
ko00966	0.000817724866760739	0.000773436502257643	0.000825823926502784	0.000755408884679966	0.000771769410180457	0.000725057029379902	0.000797778705500982	0.00078643229563163	0.000802699570372624	0.000668770916546683	0.00080164103744326	0.000798362462320086	0.000799301674909684	0.000795000580357869	0.000821791934464926	0.000834193825743116	0.000798736820455897	0.000746622995435066	0.000779647301973012	0.000762744702216025	0.000764484528417843	0.000809335538725176	0.00077835644760885	0.000805252213404611	Glucosinolate biosynthesis	Metabolism	Biosynthesis of other secondary metabolites
ko04724	0.00101144401449166	0.00117717049278693	0.00106216963816511	0.00117115638096673	0.00118777281959662	0.00124387241525066	0.00108296759458542	0.0010286419295549	0.00116229351241677	0.00098027518710503	0.00107976950393021	0.00112876908026713	0.00111341602102886	0.00118730249578278	0.00104603550728938	0.00105213130511855	0.00115416339194716	0.00103198648993528	0.00121301347590411	0.00123097942714978	0.0010683741317487	0.00114681147183122	0.00111822019742429	0.00105346914568553	Glutamatergic synapse	Organismal Systems	Nervous system
ko00480	0.0014327860152031	0.0018858393714118	0.00151841293514026	0.00182430751848545	0.00182515149014185	0.00199471797074981	0.00167130426406129	0.00182139428411004	0.0016549044848258	0.0019666258651055	0.00166115986639495	0.00163051154671485	0.00148990342262089	0.00172197496603769	0.00147210537776363	0.00143597899674039	0.00150123827198343	0.00190171925213801	0.00173743489598373	0.00179666311929146	0.00173738628864597	0.00150302403757899	0.00174308106744115	0.00136114184255701	Glutathione metabolism	Metabolism	Metabolism of other amino acids
Glycan metabolism	0.000440207853229057	0.000473209701768984	0.000578457885649822	0.000428154168829549	0.000525810013883478	0.000480612096521154	0.00058803567250231	0.000411180120118367	0.000637020821803456	0.000564052713193778	0.000568327191144022	0.00058554481170783	0.000522298967199235	0.000513982587457243	0.000537173067860526	0.000510324400310545	0.000528080811507242	0.000530642305169417	0.000487994781103536	0.000455499871479774	0.000565172922150804	0.000605596543945134	0.000465380948450174	0.000615817230864599	Glycan metabolism	Not Included in Pathway or Brite	Unclassified: metabolism
ko00561	0.00263064337243787	0.0024619944922554	0.00301048319573193	0.0025387246765866	0.00266390566149303	0.00248966889721033	0.00289690427631583	0.00248022916655289	0.00305341117691616	0.00277721264897953	0.00274325719381545	0.00284363963807253	0.00290841083052538	0.00251564256583627	0.00286385482149334	0.00272611250824904	0.00270144452769153	0.00258256897856869	0.00255230571467436	0.00265962821050542	0.00255384847244115	0.00280426420996646	0.00283875860903348	0.00298484425152984	Glycerolipid metabolism	Metabolism	Lipid metabolism
ko00564	0.00415302086978145	0.00429271042565813	0.00444511682424506	0.00403124999965097	0.00388989343396676	0.00390371908177659	0.00420703726447709	0.0038963533723041	0.00428158486278436	0.00449675916282804	0.0042517188660753	0.00412528281474175	0.00428515457997001	0.00441535748806224	0.00424927844857655	0.00428951090697989	0.0045021341338719	0.00416196054677332	0.00413544410810018	0.00420239087566487	0.00452651308483444	0.00417373406164321	0.00412015799156942	0.00432544319660836	Glycerophospholipid metabolism	Metabolism	Lipid metabolism
ko00260	0.00924157952396937	0.00887603136258592	0.00876964705414333	0.00854757111166084	0.00862698197070715	0.00893030207439409	0.00863088457833583	0.00928200802592013	0.00873870930121342	0.00827756320403781	0.00831395475019027	0.00841305657250354	0.00847821451954026	0.00878311719814317	0.0085142382431641	0.00897685862187727	0.00877552305468235	0.00897058327151045	0.0089856008554326	0.00878689377312351	0.00872191020769632	0.00860444394607339	0.00843708601852311	0.00826529983504641	Glycine, serine and threonine metabolism	Metabolism	Amino acid metabolism
ko00010	0.0111433231244101	0.0111096841040552	0.0107197277575073	0.0108243213005579	0.0112190594280911	0.0113644518732728	0.0112478008899314	0.0113267765394155	0.0109190733738333	0.0107581156295298	0.0109468830901564	0.0114415582902982	0.0108374442947046	0.0114110708069518	0.0107632912590235	0.0111455611038242	0.0114707261706438	0.0113439207589708	0.0118032316618092	0.011365311403378	0.0107663482269922	0.0111054184324274	0.0107949636828514	0.0112317700678609	Glycolysis / Gluconeogenesis	Metabolism	Carbohydrate metabolism
ko00536	7.14850752728105e-05	0.000135895342879167	4.61076335615904e-05	0.000178563512525709	0.000194508806475761	0.000193189276526351	0.00017112754131077	0.000232878267580861	0.000104188540384577	0.000208059793584279	8.16775254036879e-05	0.00014704398079038	9.34351798798841e-05	0.000137783380658331	8.56805095698757e-05	0.000122398607943179	0.000130179323329142	0.000117832700325215	0.000182501595892143	0.000177190687863019	0.000101734473700542	0.000113790905498204	0.000141705811371053	7.97133208919943e-05	Glycosaminoglycan binding proteins	Brite Hierarchies	Protein families: signaling and cellular processes
ko00531	0.00114844676644866	0.00176069353802813	0.000824801591447613	0.00183770310244551	0.00180447746711596	0.00205373593176376	0.00148653227009347	0.0021811804435628	0.00139282963137692	0.00238775663058911	0.00141368462665388	0.00133514297305223	0.00119932730442138	0.00169914821958186	0.00110032421672453	0.00146311154297954	0.00135537587049748	0.00127114924050247	0.00227488748425119	0.00190823285242098	0.00124999174640527	0.00137895317866929	0.00145604744056419	0.000983382159527747	Glycosaminoglycan degradation	Metabolism	Glycan biosynthesis and metabolism
ko00604	0.000627607128414854	0.00121645759730125	0.000425039553274005	0.00129383502814858	0.00122526366047396	0.0014042476533968	0.000809753901877828	0.00151518358115048	0.00085313629325038	0.00125704493164871	0.000863892655297755	0.000806368346091922	0.000715225591120165	0.00115305125580276	0.000608334996566348	0.000919220357564596	0.00080429556802935	0.000826618312484617	0.00143303877298227	0.0013319621637519	0.000827069923886446	0.000831824245519195	0.000992381809093623	0.000564975173283529	Glycosphingolipid biosynthesis - ganglio series	Metabolism	Glycan biosynthesis and metabolism
ko00603	0.000974458596907533	0.00188686926112805	0.000975988049937887	0.00188104797131213	0.00182358855716526	0.00197671302915049	0.00144502145294146	0.00219038703767264	0.00163980243937937	0.00193249103276799	0.00167229411750412	0.00142150822650714	0.00131030182441517	0.00174572002032309	0.00117695353264449	0.00142597799682965	0.00132605053166104	0.00132021942335039	0.00203484481492463	0.00204306608026181	0.00129911590691904	0.00147519311359212	0.00155398787085809	0.00116681009101956	Glycosphingolipid biosynthesis - globo and isoglobo series	Metabolism	Glycan biosynthesis and metabolism
ko00601	0	4.63991220974115e-06	3.95319202054179e-06	8.06785891711445e-06	0	0	0	0	0	0	0	1.24805414757503e-06	5.90638952691666e-06	0	0	4.97532575924282e-07	1.45579561195621e-08	2.94078006080401e-07	1.25437506027271e-06	0	0	0	0	1.49649300116352e-05	Glycosphingolipid biosynthesis - lacto and neolacto series	Metabolism	Glycan biosynthesis and metabolism
ko00537	0.000394848329961791	0.000545567424736752	0.000361985250688846	0.000628676485537607	0.000577346033169031	0.000615915376328838	0.000560283506192213	0.000559338131482098	0.000509526626669829	0.000685719447754837	0.000574346808881158	0.00055577928163186	0.000447945749812195	0.000599328470916655	0.000429237976674774	0.000500683813950022	0.000530953928132839	0.000470313182482043	0.000651127633606145	0.000638595427327137	0.000471966307840983	0.000522694529819487	0.000539002151668742	0.000531672547202169	Glycosylphosphatidylinositol (GPI)-anchored proteins	Brite Hierarchies	Protein families: signaling and cellular processes
ko01003	0.00241020914394994	0.00298287274486409	0.00202544329266383	0.00297094225707304	0.00274636890734507	0.00299596206546023	0.00263998914036822	0.00311248720465913	0.00236370267460204	0.00326969297557916	0.00227339286224554	0.00254099997953425	0.00229553073524266	0.00279037790313342	0.00247075287749122	0.00247180396925035	0.00246718944019503	0.00308664950472225	0.00268894419376041	0.00268562089754533	0.00265005157099242	0.00232301052853848	0.00258727774721897	0.00221507831020924	Glycosyltransferases	Brite Hierarchies	Protein families: metabolism
ko00630	0.00707871882358077	0.00745518449381681	0.00682283457497598	0.00785865162776094	0.00742778458174765	0.00775701013465396	0.00725513168493971	0.00841386202740808	0.00719523865901881	0.0078921326055059	0.00718726855810358	0.00718909903859039	0.00683732289730555	0.00765295941057381	0.00675740419363858	0.00724834951480253	0.00728012813831451	0.00728627643385658	0.00773530067955359	0.00769971473286254	0.00738525653954311	0.0070145001398636	0.00725621594809963	0.00667792995625613	Glyoxylate and dicarboxylate metabolism	Metabolism	Carbohydrate metabolism
ko04066	0.0026680249864975	0.00228225041337963	0.00273006317493501	0.00228073461241164	0.00251450416812654	0.00232546205709088	0.00247769556469909	0.00241371928761522	0.00254116385456053	0.00241185684418938	0.00253216372717926	0.00256726964819506	0.0026194610788706	0.00240547327113816	0.0025234831333717	0.00265032794159269	0.00254834858976598	0.00231386837956411	0.00250731458345633	0.00238482457611772	0.00233906584145277	0.00253971198791669	0.00243642874901011	0.00262294851376494	HIF-1 signaling pathway	Environmental Information Processing	Signal transduction
ko05161	1.11792886261718e-05	3.89980351370882e-06	3.57611489759197e-05	3.24002316202401e-06	2.2886201400083e-06	0	9.46818934991861e-06	9.92078283431294e-06	2.81616860334955e-05	8.23860323254197e-07	2.75653472075139e-06	1.06374630119401e-05	1.56097437497083e-06	5.12365052027273e-06	2.65520566018241e-06	1.28549086602446e-05	8.99473717387233e-06	1.28196227095049e-05	7.15475354305456e-06	3.64846420825484e-06	1.53928985006434e-05	2.58631478891516e-06	4.54467118200977e-07	2.66763036973284e-06	Hepatitis B	Human Diseases	Infectious disease: viral
ko05160	1.11792886261718e-05	3.89980351370882e-06	3.57611489759197e-05	3.24002316202401e-06	2.2886201400083e-06	0	1.00257976744132e-05	9.92078283431294e-06	2.81616860334955e-05	8.23860323254197e-07	2.75653472075139e-06	1.06374630119401e-05	1.56097437497083e-06	5.12365052027273e-06	2.65520566018241e-06	1.28549086602446e-05	8.99473717387233e-06	1.28196227095049e-05	7.15475354305456e-06	3.64846420825484e-06	1.53928985006434e-05	2.58631478891516e-06	4.54467118200977e-07	2.66763036973284e-06	Hepatitis C	Human Diseases	Infectious disease: viral
ko05225	5.91393693032333e-06	2.66353733414404e-06	6.49809553422721e-05	1.9175101052617e-05	9.02337134958333e-06	3.99225595975097e-06	3.86188373378482e-05	6.32651729931367e-06	1.16990102799061e-05	0.00018837221419444	4.15051900112812e-05	2.63288904205821e-05	4.00453209924949e-06	3.71397109518187e-06	8.00590052944638e-06	1.06345802699835e-05	1.54480711508725e-05	5.0921894026202e-05	3.59705234377068e-05	1.04641380227088e-05	3.39473434562272e-05	9.10165119884238e-06	6.39652589147914e-06	1.00134984097431e-05	Hepatocellular carcinoma	Human Diseases	Cancer: specific types
ko05168	1.11792886261718e-05	3.89980351370882e-06	3.57611489759197e-05	3.24002316202401e-06	2.2886201400083e-06	4.04492795640062e-07	9.46818934991861e-06	9.92078283431294e-06	2.81899324588049e-05	2.16502829134242e-06	2.75653472075139e-06	1.06374630119401e-05	1.56097437497083e-06	5.12365052027273e-06	2.65520566018241e-06	1.28549086602446e-05	9.00513571395773e-06	1.28196227095049e-05	7.15475354305456e-06	3.64846420825484e-06	1.53928985006434e-05	2.58631478891516e-06	4.54467118200977e-07	2.66763036973284e-06	Herpes simplex virus 1 infection	Human Diseases	Infectious disease: viral
ko00340	0.00455682609966662	0.00474924647480567	0.0045421962750221	0.0049809366098143	0.00472482227404344	0.00465652361347167	0.00449357824222676	0.00436813054891102	0.0047538901391217	0.0036266668637596	0.00474086286869142	0.00480946628555695	0.0048141253414961	0.00477528136182311	0.00480748706588449	0.0046323371567437	0.00473561806563567	0.00447416007525951	0.00478821894025439	0.00483575821503967	0.00461552092303815	0.00483214066574012	0.00500638576638245	0.00476825125984394	Histidine metabolism	Metabolism	Amino acid metabolism
ko03440	0.00871437981353885	0.00864279578537582	0.00855304338766293	0.00834927304066696	0.00836119432161255	0.00842200103907991	0.00826697823360415	0.00864660108111048	0.00824601406030221	0.00703818777717781	0.00805529115650601	0.00830669073676869	0.00852362147109705	0.00835907764540525	0.00874177778997009	0.00888115156539004	0.00843785386212413	0.00842420550574235	0.00834827730978408	0.00834994130282751	0.0085891622382695	0.00847427736607503	0.00840691058744096	0.0084048902632186	Homologous recombination	Genetic Information Processing	Replication and repair
ko05166	2.44514561239717e-06	0	0	0	0	0	4.60584476032554e-06	0	0	0	0	0	0	2.40073685635497e-06	3.11872636638662e-07	3.09470023302185e-07	1.45579561195621e-07	3.92104008107201e-07	1.3873800940859e-06	0	9.68106823939839e-08	2.53966782879444e-07	0	3.5727192451779e-08	Human T-cell leukemia virus 1 infection	Human Diseases	Infectious disease: viral
ko05163	8.73414301377464e-06	3.89980351370882e-06	3.57611489759197e-05	3.24002316202401e-06	2.2886201400083e-06	0	4.86234458959306e-06	9.92078283431294e-06	2.81616860334955e-05	8.23860323254197e-07	2.75653472075139e-06	1.06374630119401e-05	1.56097437497083e-06	2.72291366391776e-06	2.34333302354375e-06	1.25454386369424e-05	8.8491576126767e-06	1.24275187013977e-05	5.76737344896866e-06	3.64846420825484e-06	1.52960878182494e-05	2.33234800603571e-06	4.54467118200977e-07	2.63190317728106e-06	Human cytomegalovirus infection	Human Diseases	Infectious disease: viral
ko05170	8.73414301377464e-06	3.89980351370882e-06	3.57611489759197e-05	3.24002316202401e-06	2.2886201400083e-06	0	4.86234458959306e-06	9.92078283431294e-06	2.81616860334955e-05	8.23860323254197e-07	2.75653472075139e-06	1.06374630119401e-05	1.56097437497083e-06	2.72291366391776e-06	2.34333302354375e-06	1.25454386369424e-05	8.8491576126767e-06	1.24275187013977e-05	5.76737344896866e-06	3.64846420825484e-06	1.52960878182494e-05	2.33234800603571e-06	4.54467118200977e-07	2.63190317728106e-06	Human immunodeficiency virus 1 infection	Human Diseases	Infectious disease: viral
ko05165	0.000414944836699073	0.000358017049389581	0.00040241347987855	0.000351842969885873	0.00038035866034731	0.000379124062696115	0.000409478334832644	0.000370895283435251	0.000380502228522439	0.000387375866871915	0.0003734619583391	0.00038114245153531	0.000393971580246608	0.000373297225186791	0.000401459610876301	0.000397003738420139	0.000407096605219419	0.000401681475258559	0.000399636097356075	0.000372538431554047	0.000381357317761158	0.000398330935320056	0.000353024821166939	0.000410257851827251	Human papillomavirus infection	Human Diseases	Infectious disease: viral
ko05016	0.00050150609961388	0.000526423517013708	0.000485766878451462	0.00046112341693989	0.000427626264086719	0.00050304755323098	0.000460501838478864	0.000490051240647794	0.00048135919719652	0.000469471632129956	0.000390243274509759	0.000345714273383168	0.000333171417399011	0.00044214048506682	0.000384629663933959	0.000443237369632166	0.000369593126562009	0.000410420275503689	0.000488573582319648	0.000479671249218375	0.000485210686867257	0.000384296730898138	0.00044747385722386	0.000230087763924476	Huntington disease	Human Diseases	Neurodegenerative disease
ko05410	2.27937302850584e-07	3.04583194136382e-06	9.84404878497323e-07	2.37467536098654e-06	2.63144987758039e-06	0	1.64494455725912e-06	2.20661173349094e-06	1.31816651443978e-07	0	1.72400222365638e-06	7.48458259415311e-08	5.48450456070832e-07	1.21128086843365e-05	2.98877943445384e-07	7.08210245633846e-07	1.45579561195621e-07	3.81212230104223e-07	2.86648779769814e-07	1.23967154037388e-06	3.77561661336537e-07	6.2195946827619e-08	2.76632158904942e-07	3.5727192451779e-08	Hypertrophic cardiomyopathy	Human Diseases	Cardiovascular disease
